k,sse,silhouette_score,log-likelihood,bic,aic,gmm_acc,km_acc,gmm_adjmi,km_adjmi,gmm_homo,km_homo
16,2187753.8907154147,0.1540966766473233,-69.20425907202345,594589.9193365723,545005.7648646913,0.9023061945904584,0.7808395682561913,0.7256066343630009,0.5919217669042175,0.8555143398916278,0.7084650256548246
17,2153997.1195736113,0.15439561260708973,-68.82275690081771,595764.3539394466,543080.7992636522,0.9234496652427812,0.7874787599160169,0.7236668963421728,0.5866547520851729,0.8757975643450593,0.7142705055916653
18,2117373.0562100327,0.1575558000989909,-68.70465664571334,598952.7595928321,543169.8047131242,0.9109910042564375,0.8100869605677974,0.7077246066088461,0.5921316740976187,0.8705319261493761,0.7376737494653538
19,2081949.7074521184,0.15589720121246597,-68.49400368023511,601433.507222699,542551.1521390777,0.9117815308912586,0.8142293967090987,0.6955131554692365,0.5854024569977067,0.8698383145889146,0.7401522095325866
20,2052229.0969834577,0.1507660495774465,-68.20904353603981,603346.1021640952,541364.3468765605,0.9193086177145496,0.788407389367558,0.6903923350139062,0.5681843476110778,0.8790624744247054,0.7243288482591465
21,2026396.5210159617,0.15428157157641842,-67.77991577706786,604156.3915229089,539075.2360314608,0.9080472817972951,0.8117893545258104,0.6744932229877979,0.5735605450188278,0.8753993177295429,0.7491576001075386
22,1994907.4657869819,0.14142463506237016,-67.63159279632956,607113.7142160974,538933.1585207358,0.9032201190729121,0.805147943069839,0.6639176254379551,0.554292480562007,0.8733417535598409,0.7382537223457788
23,1968155.2004233429,0.15334390085452437,-67.58444457313016,610844.6191054282,539564.6632061532,0.9049526319066081,0.8326733476874615,0.642299844278351,0.563441295267262,0.8631943420484709,0.7536526280568149
24,1940043.5502310484,0.13858274525308115,-67.35919206511649,613213.7386330691,538834.3825298806,0.9090960609686447,0.819253098687973,0.6415646590399662,0.5544174261790875,0.8700679908313617,0.7609512387186789
25,1910651.6606029083,0.15399100756107065,-67.12303775183764,615499.5029576524,538020.7466505506,0.9092143607814788,0.8347780055559646,0.629045516744523,0.5636651461496626,0.8650183552368891,0.7783299947219502
26,1885750.809546968,0.13815362902655962,-66.89791791715678,617869.6369055959,537291.4803945806,0.908394408872113,0.8365416277563238,0.6230787951377094,0.5543623373075734,0.8675946820341248,0.7830805151947878
27,1866844.9323097467,0.13715262343654247,-66.7526853718787,620850.5890683132,537173.0323533845,0.9030182701960296,0.832521495271488,0.6149698646577081,0.5391382484588485,0.8669829184217794,0.7694771670025051
28,1846654.359563623,0.13808414774257935,-66.66977737956061,624308.0747629625,537531.1178441205,0.9014025760680995,0.8471154505736374,0.6040972436561726,0.5503300475960924,0.8582105321714703,0.7925824464206722
29,1829542.741339527,0.13626839994931808,-66.48798140815134,627009.4629694807,537133.1058467252,0.904458653414527,0.859938842338943,0.6060244189371733,0.5424495575149333,0.867760500662976,0.7931580648845191
30,1811414.336101836,0.1366958350982691,-66.35240731775164,630064.263678198,537088.506351529,0.8919797808821334,0.8498576948494245,0.5914131296925018,0.5397220432979614,0.8540530928512056,0.7957074147291524
31,1804745.3045885004,0.13157451780994034,-66.2254311780448,633184.8043179129,537109.6467873305,0.8879395084518944,0.8346949797165955,0.5870568117883774,0.5303346167674983,0.8557291618915851,0.7874031412425353
32,1791198.9788878986,0.1270153798954918,-66.01933931314782,635700.4261228241,536525.8683883282,0.8833579389714767,0.8477471360564859,0.579539057756443,0.5288885510860849,0.8507414803042628,0.7940558117669572
33,1765645.9190140688,0.1367520277647563,-65.96333470759681,639363.6151126944,537089.6571742853,0.8858477618493543,0.8551505360102176,0.5738287222368258,0.5329825660273996,0.8508090958003376,0.8085628664519776
34,1757225.5901297722,0.13056123488446225,-65.61861628651184,640819.2982689922,535445.9401266696,0.8856915393955319,0.8472849039279567,0.5692549992682365,0.5252987052864749,0.8534443618160205,0.8011083590614876
35,1736881.5443056368,0.13531817366569532,-65.48451709745417,643885.3760733707,535412.6177271346,0.886794570807979,0.8470858997541979,0.5600075905709556,0.5295181001500548,0.8548656666300847,0.812948381865193
36,1727049.0792809085,0.13075571885097667,-65.1883222802439,645712.0707048944,534139.9121547448,0.887281061191034,0.8474236259088638,0.5613443651606345,0.5225430799980323,0.8632902187278765,0.8083022630856167
37,1716390.8643932883,0.12813607363434293,-64.84707893810227,647194.3243147929,532522.7655607299,0.8922695128266936,0.8684984265574576,0.5580072520732237,0.5292683580184513,0.8640116052533875,0.8256824533168771
38,1701727.0231777057,0.12926126637683952,-64.74832784576827,650530.6736667205,532759.7147087442,0.8914741623402344,0.8697611962790812,0.5505119466788518,0.5194316437998187,0.860040291311737,0.8186982620005668
39,1689209.2148197326,0.13332108278507093,-64.64960636255256,653867.2494099666,532996.8902480769,0.888360314061341,0.8720136804570429,0.5467840661920293,0.5219356982581471,0.860523114985136,0.8246389770757072
40,1675785.1376269707,0.1253509113726773,-64.52333227301976,656993.1579253122,533023.3985595091,0.8904445473620818,0.872244295690191,0.5437539740881369,0.514517864163542,0.8622393947650392,0.8232536755176657
41,1668722.810585979,0.1296758621841833,-64.43324122651036,660395.7219876148,533326.5624178982,0.8902319572169747,0.8628338757953894,0.5377459714816221,0.5107074207299759,0.8584645144168059,0.8180715213938327
42,1651695.0507287588,0.12485776883975101,-64.28877095560742,663382.5025002044,533213.9427265744,0.8912241387579353,0.8563107987776644,0.5369303264230774,0.5062330950680156,0.861765365812522,0.82257011120296
43,1639736.334474784,0.12541055726620998,-64.14843429260591,666400.8885788083,533132.9286012648,0.880281033800852,0.8792918691417592,0.527810379673842,0.5130185814083508,0.8530832423400782,0.8402801202053285
44,1638491.8298019632,0.12662000525338152,-63.94897564804072,668967.2279863763,532599.8678049194,0.8850292186346148,0.8690504855831922,0.5261624321513153,0.5071603217404961,0.856621697349421,0.8287506363709469
45,1625451.380475166,0.12713600254645996,-63.771390057855754,671700.8087677354,532234.0483823651,0.8756240493319423,0.8793217942354503,0.5188622937779431,0.5104981702795749,0.8498587090364463,0.8410783786166323
46,1611581.153616897,0.12794263761457145,-63.52858075051543,673935.6890077246,531369.5284184411,0.885406475827328,0.8771936084346927,0.5186299718513265,0.5036969822924089,0.855236482656092,0.8396227215775025
47,1608120.584120694,0.1259231016873704,-63.345063919578386,676623.9195222935,530958.3587290964,0.8889005619725397,0.8805308223236229,0.5165159801369417,0.5023077722602081,0.8587804770862639,0.8386981325143468
48,1604396.7641686776,0.12133377089055403,-63.14502060382456,679185.7885339531,530420.8275368426,0.8864419271926562,0.8660376026213357,0.5136602810502273,0.4972016205230147,0.8576183261173754,0.8330067348675186
49,1593154.0853256257,0.11919472438332632,-63.082542276476474,682799.479446963,530935.1182459391,0.8948527680685782,0.8820313096057426,0.5139597821214076,0.4928726183575455,0.8654085603379725,0.8340762640388844
50,1579753.6738038338,0.1237187237689439,-62.894112746880886,685450.1474675885,530486.3860626512,0.8917649210449516,0.8743576171789635,0.5115410669606202,0.4917543546481268,0.8661977385253443,0.8333135909704662
