k,sse,silhouette_score,log-likelihood,bic,aic,gmm_acc,km_acc,gmm_adjmi,km_adjmi,gmm_homo,km_homo
2,13304.723895723771,0.4349534628564628,-0.7188478440081395,4354.011445608697,4240.384496071583,0.5170224647713061,0.5476511974746361,0.1246372095881972,0.14900936233803316,0.12491019764914105,0.14927471374739554
3,9915.870811266806,0.4539041211539705,-0.10186712833067588,826.9458394093574,653.5152322211312,0.5166840552958408,0.5592019288002514,0.12475994261776314,0.16703346835352487,0.12530979161019795,0.16755306403439174
4,7579.503372446824,0.4456752215207422,3.6586502145719897,-21077.234889548512,-21310.46915438785,0.5166840552958408,0.5509219317429426,0.12420157084837313,0.15737714496450111,0.12687220811449756,0.19444313127491616
5,5906.875627298654,0.450645899993623,3.135111682709355,-17936.82497462844,-18229.86289711889,0.5170224647713061,0.5533801628848565,0.1122850439707365,0.1353102917326768,0.1352659582247314,0.19781091612040747
6,4353.012541098231,0.4967555898108448,3.7911119776480184,-21691.999041188752,-22044.840621330317,0.5166840552958408,0.5479786975281178,0.1095151859238572,0.12688089462773025,0.1388174612172481,0.20814689556794586
7,3411.7018104865474,0.5179830730333812,3.9207271645463546,-22369.925766145312,-22782.57100393799,0.5199738501768959,0.5517714207349277,0.11126721863903585,0.12255832120200698,0.16704141747875573,0.21562226010875177
8,2766.468795036363,0.5242555602820109,3.962314971788227,-22533.244429630187,-23005.693325073975,0.51994676404299,0.549039078900132,0.10033544747906173,0.11755243510985874,0.16865278119677127,0.21976558545524671
9,2299.222749945383,0.52810589496308,3.977434329892795,-22541.828539458376,-23074.08109255328,0.526692214575684,0.5398313302970111,0.09788769956067013,0.11372288462241531,0.17727822993763276,0.22217792245740728
10,1863.544468956233,0.5239260823051628,4.002346772013804,-22607.663018446685,-23199.7192291927,0.5379405198235212,0.553799759982605,0.09609687544297459,0.1106961049703465,0.18420288640823224,0.22880458636010584
11,1590.3917722691058,0.5266542635281807,4.041883881705685,-22758.993304054307,-23410.853172451432,0.5473788685456757,0.556465625483855,0.09632051242062599,0.10731527980439924,0.1948131490425458,0.23021791373846656
12,1360.5353973767951,0.5309593574157073,4.078269959997297,-22891.90266009596,-23603.5661861442,0.5395166781553243,0.558727429973175,0.09297648134894511,0.10420544117154856,0.19607259462738563,0.2317553536504391
13,1158.2278658680348,0.5348922162400721,4.087248148015749,-22864.585489600715,-23636.052673300066,0.552481078454395,0.5566948656266163,0.09542438676803511,0.10289867268039375,0.20876497460824947,0.2370461391613511
14,1024.684068850077,0.5304037971720563,4.104344027324799,-22884.72434239031,-23715.99518374077,0.5516800885418944,0.5672213138139254,0.09386418534027786,0.10173923523247785,0.20927993763989466,0.2412163171702033
15,888.7103635809297,0.536583399792596,4.110369542072616,-22840.145843954935,-23731.220342956512,0.5456943223439017,0.5664203325682943,0.09390777012600533,0.10072022562410651,0.21704219498481161,0.24482994530238322
16,791.5601692634245,0.5357706005098273,4.113521783315106,-22778.770188607417,-23729.648345260106,0.5478406328524997,0.5650100985641178,0.09129175714820265,0.09961351001410836,0.21639313985495598,0.24850885243829599
17,721.8280608079303,0.5371898537555311,4.12704201206945,-22778.005788254202,-23788.687602558002,0.5506433771127246,0.5700831314566642,0.08995767571542702,0.09793928410153059,0.2177348293121489,0.24727463682718132
18,658.4199879527954,0.5307574781017214,4.126156254926443,-22693.023994345072,-23763.509466299984,0.5444140552702734,0.5764637970632862,0.08775984864412698,0.09677922563973654,0.21781083973770812,0.2495659727178772
19,602.6101451763121,0.5316878550926845,4.129071912762654,-22630.265272404446,-23760.55440201047,0.5524791370756269,0.5753999207761459,0.08765659059983746,0.09464080841341121,0.22065458506863211,0.24798377875278602
20,542.2555689833252,0.5255478248153804,4.126053051385785,-22532.813351144163,-23722.9061384013,0.5531253655884171,0.5736990729150809,0.08554739165309065,0.09349805362672041,0.2210054689277403,0.25057401161648146
21,508.6698440855537,0.5277067634805003,4.142970660192594,-22551.910034577653,-23801.806479485906,0.5515134528087294,0.5760258969816312,0.09214948927061273,0.0927727326490342,0.24037734834836774,0.25231981675544407
22,453.24552881138015,0.5348937331359587,4.141712436557154,-22464.75080155376,-23774.450904113124,0.5646193874201747,0.5829520004644286,0.0908390874541313,0.0920649977184183,0.24443396698281378,0.2539560769574348
23,413.3222740464287,0.528614575798407,4.155249667853392,-22464.085798060452,-23833.589558270927,0.5617019393088307,0.5777811453380715,0.09005127553246543,0.09112337305131121,0.2468132338651586,0.25580116086996285
24,377.9157204629188,0.532557543159256,4.157677344842775,-22398.474340089277,-23827.781757950863,0.572018935260926,0.5846643182050382,0.08818630876539635,0.08952214987871376,0.24666879639541422,0.25449900630087213
25,354.59445871383576,0.5309750447307029,4.161264340640005,-22339.64025986877,-23828.751335381472,0.5846385053787098,0.5791870141289762,0.08691087905453619,0.08823505787015058,0.24920351330768128,0.2550023727463584
26,328.7837042920035,0.5301270698386948,4.168667753022615,-22303.116951006396,-23852.031684170208,0.5835131232076823,0.5770206087612025,0.08685659689241014,0.08689144009726027,0.25157961052125094,0.25540332058000537
27,301.7232887230069,0.5356502550475457,4.168816835480038,-22224.184829401376,-23832.9032202163,0.5737651375723252,0.5800879518250325,0.08542588733256623,0.08705372867589106,0.24979742609352748,0.25959471861573047
28,288.986731624663,0.526441267002914,4.174668934329185,-22178.592541622376,-23847.114590088415,0.5886888881156115,0.5804417486050565,0.08621147911100649,0.08717692308268818,0.2547854202369927,0.2612474963555653
29,264.56179112066013,0.5325855040185513,4.175701580553842,-22104.82573380061,-23833.15143991776,0.5815146355475205,0.5824100582256182,0.08453997844517268,0.08622466745178853,0.2538520926206731,0.2608549446803723
30,243.5035577196868,0.5388001864569641,4.17996472009042,-22049.944389880337,-23838.073753648598,0.5793716011155936,0.5825564322623696,0.08436213747454949,0.08490902700781697,0.2572193107115705,0.2606424424552141
31,233.3964704728914,0.5333707087683125,4.181829472940325,-21981.04207738976,-23828.975098809136,0.581851560821584,0.583005847724634,0.08415794827245637,0.08403868647870347,0.25787976964037407,0.26057615518690475
32,220.05703617223128,0.5298177878880723,4.1856392883522275,-21923.510600636633,-23831.24727970712,0.5823073435439745,0.5843203843225055,0.08359025599575333,0.08292846004534,0.257740967234823,0.26044012633331304
33,205.8095143036267,0.5365674226696565,4.187084211653513,-21852.153964604837,-23819.694301326435,0.5854911028878891,0.5793562051441655,0.08358544442906866,0.0824118175430754,0.26132955324412055,0.2612876212486313
34,197.4265250830081,0.5325746137035118,4.189552380520623,-21786.77922215085,-23814.123216523563,0.5867800556092347,0.5817570587210309,0.08323697489183034,0.08256107759486463,0.26129723053862963,0.26251058194334337
35,190.01819338125003,0.5314216048042055,4.187575233293412,-21695.417161809462,-23782.564813833287,0.5849642763917263,0.5808237206555869,0.08219590474270717,0.08261715475941217,0.2595334617896129,0.2651084134729711
36,177.39544842200957,0.5317145679045733,4.1953309298278585,-21660.953306098723,-23807.90461577366,0.5944964432539825,0.5801350887615273,0.08401516296887626,0.08086609048017623,0.26665701077528514,0.26269640489835233
37,170.96893947327436,0.5296100994264104,4.202565024752527,-21623.440167377223,-23830.195134703274,0.5940843198866996,0.5793734197137104,0.08432804893271535,0.08003662741591681,0.26833838891349454,0.2625377222408262
38,164.01142861295568,0.5271288085143696,4.198735240477446,-21521.24759085399,-23787.80621583115,0.5880190958291283,0.5806369633403987,0.08234540288087878,0.07997881354011456,0.2660081931420739,0.26346802326906316
39,154.37087670683277,0.5160256494822606,4.199445490199656,-21445.596053078916,-23771.95833570719,0.589726960965532,0.5862569710339788,0.08267919007549929,0.07946093395676393,0.2672779634395179,0.2648895130253314
40,148.03914468260962,0.5235382694092766,4.204412349573737,-21394.828655328674,-23780.994595608063,0.5890376089990648,0.58490659981968,0.08292461037443587,0.07969250223656345,0.26814003680413867,0.267448339172495
41,140.3668951240988,0.5232616042410548,4.219322221531834,-21402.1881091446,-23848.1577070751,0.5888132966938536,0.5835385409692093,0.08394260049437784,0.0776415456939161,0.26554726315796556,0.26387004534285885
42,134.68941390722853,0.5264955033143857,4.219917959906065,-21325.867138029247,-23831.640393610858,0.5938759307874779,0.58496408355388,0.0837951523436225,0.0786327460508173,0.267394138175841,0.2648065756518208
43,128.8413937623331,0.5219663987608152,4.225987037156677,-21281.543305985208,-23847.120219217933,0.5976314406233709,0.5851111596070608,0.08279410420125727,0.0773137287257106,0.26677567959471016,0.2659347315631657
44,120.89001037903645,0.5233633658584117,4.228745436126922,-21217.865248714148,-23843.245819597985,0.5966383184921138,0.5826523492293687,0.08204171815508039,0.07691849781094755,0.26655450502909483,0.2662216472043769
45,114.5327880523165,0.5259876859272714,4.233251189735212,-21164.402226657097,-23849.586455192046,0.5964285593052717,0.5885630047250762,0.08182614316628772,0.07726017787410386,0.2676776588822938,0.26788446567788254
46,110.65767331536489,0.5266450487238179,4.230274160073477,-21067.194853603483,-23812.182739789547,0.5967129019598377,0.5843124180249565,0.08168869625661287,0.07649916466309185,0.27066460665385345,0.2660827399395522
47,106.623612741736,0.5265679978163762,4.227124870669133,-20968.98045009458,-23773.771993931754,0.5885552146538736,0.5854023353659886,0.08037229174655053,0.07608790493198811,0.2712010178308339,0.26937625588941727
48,99.61776225787676,0.5276397934066004,4.235954563004922,-20940.79517383849,-23805.390375326777,0.5890934149717773,0.585280263231316,0.07912066113281464,0.07577678577860036,0.2678290904608083,0.26881042300159835
49,96.9476108924967,0.5277756782283373,4.244935910555361,-20913.49647396724,-23837.89533310664,0.5878209300247212,0.5834028907389862,0.07829544578656812,0.07508287324781135,0.26655574819943384,0.2673656281292495
50,93.23589684656615,0.5254282807585944,4.2450488128771555,-20834.35284328934,-23818.555360079852,0.5887747580141424,0.590509998902341,0.07787812714855151,0.07506370442037663,0.2665547403702531,0.26932294924974176
