k,sse,silhouette_score,log-likelihood,bic,aic,gmm_acc,km_acc,gmm_adjmi,km_adjmi,gmm_homo,km_homo
40,11.03660133142655,0.12125106845756407,74.53831351771841,-478861.54424720025,-547841.945156475,0.9336078283933334,0.9016327593875761,0.5808239777714848,0.5375006563041588,0.9153151151851632,0.8606948465185186
41,10.964758625110907,0.12271293880403762,74.71667048457164,-477948.59537325986,-548653.6625250347,0.93126905989441,0.9138989191416974,0.5768809348584123,0.5455338998697328,0.9131770622046029,0.8771291352874633
42,10.855739255835726,0.1250456324908455,74.74917013747455,-475920.42147685523,-548350.1548711304,0.9304188438541539,0.8998154520836132,0.5717831543184909,0.5343460449797641,0.9114829478982786,0.8691814862626565
43,10.752109431942685,0.1276657606423079,74.90245203615747,-474815.7486316847,-548970.1482684601,0.927487079617046,0.9158071687157556,0.5701765959465164,0.5434825119897955,0.9096406565249059,0.8862751818600115
44,10.73271544229733,0.12746765272514765,74.96847752809232,-473043.9133005183,-548922.9791797939,0.9249315118796478,0.9285293452348662,0.5652918844684076,0.5472953929612225,0.9087305104677353,0.8924608765938424
45,10.64991928613203,0.12583724247511188,75.03876490069328,-471304.66430892504,-548908.3964307008,0.9255440544350836,0.9296076469961677,0.5639096908789408,0.5398805173023378,0.9128446305474587,0.8895407871730787
46,10.566830217800895,0.12672705236229181,75.15746230676517,-469935.55843325047,-549263.9567975265,0.9198651504937776,0.90677171991938,0.5550861497311336,0.5281537883394947,0.9059269736021759,0.8785766397070842
47,10.549771359462568,0.12547004057976235,75.19654179544186,-467957.6939611723,-549010.7585679485,0.9170062111875916,0.9225452130889004,0.5524076692220468,0.5299106661858486,0.9057173590421276,0.8868114873049757
48,10.444698533698503,0.12275900936866191,75.16549692329812,-465443.65862626105,-548221.3894755375,0.9214662191360804,0.9260392418268845,0.5457172085773596,0.5303625023170967,0.902882635802547,0.8948401801521689
49,10.408994816533202,0.12347211861183742,75.29249625187477,-464138.0292500579,-548640.4263418345,0.9212167309357514,0.9269553170039355,0.5435389167552985,0.530994231039889,0.9037920122251528,0.8917192209873971
50,10.388646938782777,0.12170153362427295,75.37164566500599,-462466.53942035895,-548693.6027546357,0.9186560418421778,0.9227501788039627,0.537739154977097,0.5231385567218293,0.9040204708167003,0.8869140081940408
