k,sse,silhouette_score,log-likelihood,bic,aic,gmm_acc,km_acc,gmm_adjmi,km_adjmi,gmm_homo,km_homo
12,1.0496507978237197,0.3306923047450242,19.818799630446254,-113857.63083254587,-115358.7026395888,0.5552965218451551,0.5901783344180642,0.10346293215190461,0.111966139594576,0.2127746703278367,0.2428001680828884
13,0.984845392010831,0.33331790438096814,19.792084492345396,-113533.86645414092,-115160.52594225119,0.55811243180239,0.5991133684165321,0.10365507140224273,0.11363325365353949,0.21339548464983668,0.25354947920619597
14,0.941748875295262,0.3172831511541683,19.827017536438504,-113570.49734884189,-115322.74451801949,0.5676447662241233,0.5932724046629548,0.10636872734543291,0.1100394195061016,0.22645957690740337,0.2543800278615994
15,0.8952999816353941,0.3238663701971521,19.877072739579255,-113695.53238533539,-115573.36723558033,0.5876181433343922,0.6031159555348571,0.10681763926545632,0.11041726862847161,0.2387247984722741,0.25844328095045255
16,0.8523794415262709,0.31801273754648374,19.889464775763386,-113600.38854780048,-115603.81107911275,0.5927428459361821,0.6008926023343143,0.10706924818936,0.10705151532637933,0.24497397001108062,0.25799816890998173
17,0.807775514791135,0.3061718247069897,19.864059961794258,-113284.28432426963,-115413.29453664923,0.5814167425342756,0.6068576850482447,0.10721874761193721,0.10620110812937127,0.2417521578973938,0.2644403282532076
18,0.7837670601404917,0.30615138383743884,19.891942762493418,-113279.69949608958,-115534.29738953653,0.5899808619632172,0.6071484823538709,0.1082981158940339,0.10078421939012511,0.2474765647323402,0.2577600565934133
19,0.7512652496982154,0.29937978311951896,19.882801587674603,-113058.67250703144,-115438.85808154572,0.5859666200721317,0.6072893406504246,0.10666403366037844,0.10367452063892489,0.2517630190987852,0.2691168498279689
20,0.7247483743480533,0.3076338851763348,19.942768314699773,-113241.65031215326,-115747.42356773488,0.5912792305160359,0.6067403471910364,0.10271222232717797,0.10594207598221161,0.25652136031409434,0.2769703718312147
21,0.7006254464149828,0.2892865571461877,19.977135686890723,-113274.9742889142,-115906.33522556316,0.6107377175761614,0.6111795878062867,0.10130445085016944,0.10561461379423606,0.26050054811254986,0.2855454318475965
22,0.6770166534825597,0.30165599191107584,19.98826451970195,-113172.44576446131,-115929.3943821776,0.6055978739533545,0.6190473827722481,0.10191533538392486,0.10216821386086433,0.26916788368016714,0.28147279038050277
23,0.6497630732579597,0.30724780069267116,19.98279343955936,-112972.87414888038,-115855.410447664,0.6069498073708808,0.6106751146110434,0.10512450488430815,0.10195393584953445,0.27931228338387076,0.2818608391301598
24,0.6269089662326663,0.30019320151220874,19.987891445581955,-112835.08941102114,-115843.2133908721,0.6123707175715823,0.6079658093153795,0.10424468159579663,0.10314073397383625,0.28014948691311525,0.2890732861841432
25,0.6073915850590706,0.3030908709493009,19.993065376655455,-112697.74853100949,-115831.46019192779,0.6055072437767507,0.6167810895667661,0.09960579656394074,0.10209351249815747,0.27427820350439047,0.29168975190094737
26,0.5863706022172297,0.3012576275555374,20.009772970921315,-112627.83344602038,-115887.13278800601,0.6052941305114122,0.6106135025580048,0.10341033777484915,0.1011848256048063,0.28600251017919853,0.29262958968885894
27,0.5774797115911589,0.2998081759597239,20.025132000658317,-112550.03465279556,-115934.92167584853,0.60390798751549,0.6170392069964633,0.10244068689475397,0.09978865619895039,0.28578301585183785,0.28893730635949355
28,0.5539573122612216,0.2992041087353061,20.028562783799064,-112402.50332996903,-115912.97803408933,0.609343889955949,0.6177028602503838,0.10124387842802718,0.10044693461899026,0.2900634389243779,0.29621181041431693
29,0.5419876950991447,0.29961116305620017,20.036813790177888,-112283.15103219228,-115919.21341737993,0.6111216396723292,0.6149697990654196,0.1005917364803667,0.09820279742918796,0.2894749804482404,0.2919689363662124
30,0.5303654773714138,0.29438303376433317,20.044010360493505,-112157.63450119006,-115919.28456744504,0.6148487019535658,0.6163869268420444,0.09970382084940053,0.09838234031253681,0.2905212022405137,0.29786440650386103
31,0.5231362757714602,0.2867497170344638,20.04382052361081,-111988.93703370646,-115876.17478102878,0.6169238538523707,0.6140130633412814,0.09875558217990404,0.09858571512928166,0.2916938836417502,0.300861595640802
32,0.505790842629206,0.29205205525046085,20.04919290298019,-111852.75628243256,-115865.5817108222,0.6181911574559439,0.6228222139492138,0.09656881771523798,0.0956673586482143,0.2903447051034669,0.29699433072505527
33,0.49418566977122,0.2903879247967006,20.04941670943606,-111686.47697390622,-115824.8900833632,0.6184207832743979,0.6176372000470496,0.09926486483268239,0.09739961333028117,0.29587421624028,0.30085494262018525
34,0.4810425740048677,0.29486283193906176,20.058228684081822,-111570.404096618,-115834.40488714233,0.6220046775383589,0.6155155258372452,0.09986396072607766,0.09354111557520549,0.3000453498838696,0.28996824021253964
35,0.4699603798487536,0.2957249742381503,20.051580089403178,-111363.94873105932,-115753.53720265097,0.6181763934437501,0.6141387365602312,0.09531627295528845,0.09367439521101249,0.2931801217625106,0.2926445500522171
36,0.46064285221370616,0.2962823478101725,20.05306220010121,-111205.02546913267,-115720.20162179167,0.623977466485974,0.6123388805487122,0.09668446908760196,0.09374872236022183,0.3000597986762649,0.29549165940283756
37,0.45273877039143745,0.29449606385231847,20.06501988193981,-111107.34239609382,-115748.10622982014,0.6276897474212777,0.6266314042080743,0.09831619082025113,0.09766179101462505,0.30290491910814715,0.3141166240687081
38,0.4445973367878231,0.29189786572020754,20.06906384118286,-110963.39570076135,-115729.747215555,0.6309222687397181,0.6175042293239802,0.09657608103590183,0.09355530590213341,0.3031182873927917,0.30118702421873866
39,0.43173533346476256,0.29533519709503375,20.056804321884293,-110724.13886987459,-115616.07806573558,0.6297313404791384,0.6336224391549288,0.09694147670672656,0.09629800159614413,0.3079006664745382,0.3113439658182653
40,0.4256955099346603,0.29538335627048135,20.0725100148248,-110648.36666973744,-115665.89354666579,0.6346768295534009,0.624396378901032,0.0963108371908827,0.09555693384169495,0.30613338393167755,0.3133791869544017
41,0.4196732009281897,0.29076964445536047,20.078444059700658,-110515.46941501438,-115658.58397301004,0.6295143617900026,0.6381323198122802,0.09528561454851682,0.09663194125745832,0.30397279743672023,0.31798235769365313
42,0.4107122019203395,0.284757899378774,20.08109400665219,-110363.37332382568,-115632.0755628887,0.6268287531600308,0.6416479104777093,0.0953496765783337,0.09609798015974241,0.3064660991264476,0.3209779482606717
43,0.40047832453096077,0.2854273136739532,20.088573564269776,-110239.51113659077,-115633.80105672112,0.6281803709590594,0.6409166910314035,0.09463500441192194,0.09687967707369297,0.3066147874208416,0.32548381135522797
44,0.3954573540626112,0.28905944750765367,20.085815674068776,-110055.80082940837,-115575.67843060606,0.6308201946841785,0.6411280572002985,0.09447238033362364,0.0945559272782756,0.30869203570103054,0.31817348138029816
45,0.38610194375847884,0.29021083591096797,20.08800335923326,-109901.00235581261,-115546.46763807764,0.6350596625129683,0.6440838504312684,0.09458902478129733,0.09554222403410302,0.31404924209260676,0.32403137786889424
46,0.3832396662439538,0.2870101230785072,20.08808056393799,-109733.86601344912,-115504.91897678148,0.6361281149072047,0.635866914960922,0.09276003852582244,0.09232485455727,0.310865373256685,0.3162674333837829
47,0.37453805913789867,0.291086564694042,20.094148608893374,-109601.75212319098,-115498.39276759066,0.635727233191903,0.6462739784653426,0.09334865087772448,0.09377164835218403,0.3149693393008598,0.322899482716297
48,0.3704870944425327,0.28900303901956514,20.09827245331925,-109458.27243663731,-115480.50076210433,0.6380523260512706,0.6424332581352401,0.09251442359607479,0.09433124795982493,0.31349230122293564,0.3280447477358662
49,0.3620428656394012,0.2860967708821286,20.103224195809453,-109319.63264216771,-115467.44864870206,0.6444228131419036,0.6481907252680514,0.09477804469605766,0.09521972438226291,0.32175229549768614,0.3327773672749754
50,0.35508233238016873,0.28339443237560646,20.10547670415356,-109165.21312488001,-115438.6168124817,0.6423461589857186,0.6464956827650734,0.0933670294740764,0.09471184079337218,0.3212740644223801,0.3305146253117361
