k,sse,silhouette_score,log-likelihood,bic,aic,gmm_acc,km_acc,gmm_adjmi,km_adjmi,gmm_homo,km_homo
19,2034111.3038884858,0.1681590879156407,5.0595379048382325,297485.99074067053,42822.77317960688,0.7596533204925788,0.9198979199719419,0.6527781643302007,0.6833339251725906,0.7638661872026977,0.8620689616510054
20,2013572.7918992075,0.1653525459232408,3.0312534412766254,330687.9098728413,62621.03618799892,0.8923434822676951,0.9242645051982554,0.6857177498431708,0.6742139553976233,0.8551501482180773,0.8710901110077528
21,1987640.543634505,0.15943744799703763,4.550542272073912,336765.08359634416,55294.55378772287,0.8979086040259385,0.9149980353387297,0.6775259826821759,0.6574052407178331,0.8660037105992326,0.8629623160980129
22,1958921.338854925,0.1421425057479063,7.089918665075624,335042.66781923186,40168.48188683178,0.9029412084330964,0.9252049408869222,0.6821882839590644,0.653475344003747,0.875730761905994,0.8715745298083343
23,1941734.1889823587,0.14187514784853872,7.870098506386832,346771.0688763451,38493.22682016629,0.8925574508455794,0.9172468265513196,0.6580457273253195,0.6406303129297238,0.8659409608594965,0.8671175396357645
24,1920734.321853499,0.1398616169541944,8.692391162902709,358177.47534840356,36495.97716844588,0.8984927223433491,0.9285617865997992,0.6638237563698434,0.6425384033781812,0.8732719360230481,0.8779646535654402
25,1892499.519717968,0.1607795310538971,10.209099321361915,364274.38089260325,29189.226588866804,0.8975016697749445,0.9371031441596166,0.6503497474771123,0.64508134187964,0.8680587516856664,0.8869690267731166
26,1869371.051166397,0.16099007578993163,10.401938009679869,380493.59240550303,32004.781977987717,0.8731739174358586,0.9413114025084716,0.6240049859386373,0.6453761001567878,0.8502115569339965,0.8977854330556654
27,1864131.771085371,0.15135954368826132,9.323701900038536,406431.44182359945,44538.97527230535,0.8905657029323013,0.9364673650510335,0.6217696881227086,0.6313694060387309,0.8627550716441807,0.8878426813742963
28,1843030.487379421,0.13212731408596448,9.90039560707105,419715.6978634076,44419.57518833474,0.8998008340248655,0.9300160814837898,0.626618981816571,0.6126849051776884,0.879162627556585,0.8813590478237897
29,1813467.0946079374,0.13576598212537203,11.998788420635137,421365.04253467545,32665.26373582374,0.9049168670349754,0.9430879561877149,0.6209210752716771,0.6198621829484857,0.8827145149053324,0.8986776767163763
30,1808879.2906733984,0.13188506082041013,14.115423344884066,422874.90802764695,20771.473105016426,0.8912203812684287,0.9389069266753021,0.6039830687240734,0.6128086365149715,0.8609481236775149,0.8937269258005529
31,1787433.8643694855,0.15227629117342517,12.938336591361638,449568.56946885824,34061.47842244891,0.9008530263545377,0.9420156166087088,0.6045955516872771,0.6124002033167001,0.8791213047294978,0.9031994276936697
32,1774985.4958991497,0.14905451826762126,13.197083968694225,465283.8431455521,36373.09597536396,0.9029121651009668,0.9393683404408297,0.6018719408498387,0.6030872208936223,0.881265361512179,0.8949590435856116
33,1757963.4139162493,0.15040352645058713,13.901508328931266,477591.4706109584,35277.06731699154,0.9062997965842836,0.9463747152499243,0.5921472972523197,0.6109183076726677,0.8802160376061735,0.9136343410754316
34,1745259.544225783,0.1270118564730357,15.022919837569,486710.8143396931,30992.754921947417,0.9023802217219105,0.9435811610095787,0.5846383842822448,0.5899256038085535,0.8768198928461015,0.9007989251791246
35,1725225.105326911,0.13120140428382987,15.686826866785967,499328.2373180791,30206.521776554495,0.905759952107228,0.9429293672818547,0.584804618917695,0.5929392061053856,0.8838453537104377,0.9109095298402461
36,1723707.6057241198,0.12885680509470385,17.10322164767665,506192.13894716767,23666.76728186432,0.9078868189229856,0.9453574349867113,0.5826202201751424,0.5874498463032931,0.8870621325094804,0.9104988613164136
37,1705624.1776977445,0.12631824240253084,17.534095340748877,520591.33481371624,24662.307024634094,0.9055074667723196,0.9414943756479748,0.5768196588603655,0.5792670462288798,0.8849423898285539,0.9059220958707633
38,1693623.5221348107,0.124707942465109,18.2365471608473,532914.0443210225,23581.360408161534,0.9081644252818384,0.9401918119559609,0.5764998101645472,0.5823449452266214,0.891516240244089,0.9098263555974743
39,1682188.8304809094,0.12719120713365023,19.9469152887313,537530.2257390004,14793.88570236048,0.9420090884550489,0.9531965860736844,0.5828776631726295,0.5855091404362451,0.913425052199697,0.9237499768036381
40,1667387.2313396283,0.1258562126903707,20.04983048897438,554436.9922417204,18296.996081301884,0.9410282829500346,0.9498828789264075,0.5789128666362979,0.5784431767132231,0.9146257934616225,0.9203554615132606
41,1662182.1966590986,0.12619944106854675,20.78212956004975,566531.4896680571,16987.837383859616,0.9402237395037888,0.9392991070567411,0.576162360269914,0.5716009076060998,0.9153775143266418,0.9161952087901808
42,1650392.2308956718,0.1260644073771616,21.599020112841515,577979.2006251899,15031.892217213783,0.9412405160245518,0.944660672318665,0.5710629612157707,0.5639393821094594,0.9162832578077663,0.9161124991573698
43,1630745.8344881313,0.127337267995594,22.285799073326814,590421.7448170981,14070.780285343179,0.9404763489735978,0.9568605006852174,0.5644657807355163,0.568938348491239,0.9120433855418837,0.9266002928477646
44,1631880.7251361378,0.1248997396127214,23.542499427305625,598506.670034355,8752.04937882119,0.9420519141701234,0.9494957934201966,0.5626103333415782,0.5646199482883877,0.91470927717618,0.9228919450023639
45,1616313.7574210723,0.12069486234620305,24.482718319622514,609011.4125074788,5853.135728166264,0.9472619718729242,0.947487994832275,0.5660471369791927,0.5575050350015106,0.9233926531720861,0.9186059088510261
46,1609638.92752526,0.12154405476025235,24.75539312900746,624620.1970387003,8058.264135608973,0.9387347623385904,0.9531935549589778,0.5575927769642333,0.5558821439315305,0.9162668513759084,0.923651334209662
47,1600112.3273006377,0.1179825019816312,25.787205528878967,634424.6155530616,4459.026526191417,0.9428864908264033,0.9505965190697627,0.5567941374901861,0.556148823200773,0.9203855030523704,0.9268560775144326
48,1592678.880579381,0.11879371500272053,26.723012275206155,644963.0932944227,1593.8481437737355,0.9428753805621608,0.9505822608311404,0.5539160718364138,0.5495640790132699,0.920136926811991,0.92247173676565
49,1586819.9547432852,0.11834802135790111,26.695651885817583,662865.9469554666,6093.045681038755,0.9485273853668467,0.943676347024764,0.5524171889145559,0.5420893243769536,0.9256103477779825,0.9153304751920963
